,C,C_rand,E,E_rand,L,L_rand,M,M_rand,a,a_rand,sigma,sigma_rand
55,0.44501157500471683,0.2295502895042007,0.4304588561073706,0.48503168993277673,2.3985363171030922,2.094441389229663,0.39148198969632453,0.1249178746116167,0.09839954481630904,-0.08386378906078626,1.6928379071511936,1.0
56,0.44501157500471683,0.23663026237926918,0.4304588561073706,0.48590521987305657,2.3985363171030922,2.0904226067092515,0.39148198969632453,0.13006720043571707,0.09839954481630904,-0.09239693149383163,1.639037223715749,1.0
57,0.44501157500471683,0.21246766562572558,0.4304588561073706,0.4835783011027439,2.3985363171030922,2.102394348322687,0.39148198969632453,0.12851200041317998,0.09839954481630904,-0.06426010001196353,1.8358886747934138,1.0
58,0.44501157500471683,0.22715422624195536,0.4304588561073706,0.4837069950077395,2.3985363171030922,2.10182325817505,0.39148198969632453,0.12740237742816599,0.09839954481630904,-0.08228972600760127,1.716723613414337,1.0
59,0.44501157500471683,0.22131848447455718,0.4304588561073706,0.48325324078685883,2.3985363171030922,2.1040653157917,0.39148198969632453,0.12766080271947544,0.09839954481630904,-0.052652344296689746,1.7638698564139392,1.0
60,0.44501157500471683,0.22405076361397105,0.4304588561073706,0.48457557434331716,2.3985363171030922,2.0968526587419096,0.39148198969632453,0.1272856071339278,0.09839954481630904,-0.0801655285232037,1.7363868768790915,1.0
61,0.44501157500471683,0.21993324946053455,0.4304588561073706,0.48373333933403523,2.3985363171030922,2.10135792546216,0.39148198969632453,0.12297696169516473,0.09839954481630904,-0.07222493176606834,1.7726955323708882,1.0
62,0.44501157500471683,0.22183851230207996,0.4304588561073706,0.4843479804075136,2.3985363171030922,2.0981852024197303,0.39148198969632453,0.1258683294030371,0.09839954481630904,-0.08586963897664823,1.7548172076501065,1.0
63,0.44501157500471683,0.22331609547150505,0.4304588561073706,0.4855041440048942,2.3985363171030922,2.091903210795719,0.39148198969632453,0.131561878982873,0.09839954481630904,-0.09296928133893399,1.7379871828124274,1.0
64,0.44501157500471683,0.2151540934924858,0.4304588561073706,0.48340484592882327,2.3985363171030922,2.103071195905072,0.39148198969632453,0.12979551112827478,0.09839954481630904,-0.061376135372563846,1.813549319102485,1.0
65,0.44501157500471683,0.22527490975838912,0.4304588561073706,0.4842476494052176,2.3985363171030922,2.09956004907145,0.39148198969632453,0.12406641868042995,0.09839954481630904,-0.08236162316527838,1.7291811183287737,1.0
66,0.44501157500471683,0.2304977460047897,0.4304588561073706,0.4853919349898619,2.3985363171030922,2.0930030881170945,0.39148198969632453,0.12531588900013968,0.09839954481630904,-0.09614285419212147,1.6847217975889053,1.0
67,0.44501157500471683,0.2159573697493708,0.4304588561073706,0.48310289112695526,2.3985363171030922,2.1043614366089938,0.39148198969632453,0.12804177343417117,0.09839954481630904,-0.07793025396936144,1.8079121104067553,1.0
68,0.44501157500471683,0.2194193280784707,0.4304588561073706,0.4836055449952489,2.3985363171030922,2.102182833453192,0.39148198969632453,0.12882331743607742,0.09839954481630904,-0.07603023020693371,1.777545037450655,1.0
69,0.44501157500471683,0.2221366391230615,0.4304588561073706,0.48461130275333664,2.3985363171030922,2.096302720081222,0.39148198969632453,0.1295411941605462,0.09839954481630904,-0.08153601760184234,1.7508897881833787,1.0
70,0.44501157500471683,0.21714759659070207,0.4304588561073706,0.4843076602293998,2.3985363171030922,2.0984390202631245,0.39148198969632453,0.13047671813026673,0.09839954481630904,-0.07110527490606636,1.792942389519246,1.0
71,0.44501157500471683,0.22102893905576623,0.4304588561073706,0.48388356704678703,2.3985363171030922,2.1002580481407844,0.39148198969632453,0.12841520830961264,0.09839954481630904,-0.06636854474833054,1.7629846347676608,1.0
72,0.44501157500471683,0.2214626658301285,0.4304588561073706,0.48371365719747467,2.3985363171030922,2.1016963492533525,0.39148198969632453,0.12357945321734559,0.09839954481630904,-0.06978567932106382,1.7607368565421044,1.0
73,0.44501157500471683,0.21641721636059963,0.4304588561073706,0.48381662182728336,2.3985363171030922,2.1007445323406237,0.39148198969632453,0.12458613335148822,0.09839954481630904,-0.06955463901661897,1.8009698563738679,1.0
74,0.44501157500471683,0.2210432343007975,0.4304588561073706,0.48416220686903705,2.3985363171030922,2.0997081094800962,0.39148198969632453,0.12639316187147054,0.09839954481630904,-0.08457872147139371,1.7624090235310763,1.0
75,0.44501157500471683,0.22018217023357303,0.4304588561073706,0.4848186327373265,2.3985363171030922,2.0957104784466347,0.39148198969632453,0.12764103581401737,0.09839954481630904,-0.07915088998340428,1.7659326877843569,1.0
76,0.44501157500471683,0.22226940580267715,0.4304588561073706,0.4846220352864085,2.3985363171030922,2.0964507804898687,0.39148198969632453,0.13196803959015366,0.09839954481630904,-0.07250928906384695,1.7499675313031964,1.0
77,0.44501157500471683,0.23013071635848956,0.4304588561073706,0.48329286454884074,2.3985363171030922,2.1038114979483056,0.39148198969632453,0.12265597250475098,0.09839954481630904,-0.06501946325034817,1.6961226106876606,1.0
78,0.44501157500471683,0.21850972611269048,0.4304588561073706,0.4826915473477243,2.3985363171030922,2.1062650704344517,0.39148198969632453,0.12811309393153655,0.09839954481630904,-0.060475401318521756,1.7884107086323797,1.0
79,0.44501157500471683,0.222126694216391,0.4304588561073706,0.4846222472056937,2.3985363171030922,2.0967680527941113,0.39148198969632453,0.12882477295643183,0.09839954481630904,-0.08188055847542894,1.7513568539443194,1.0
80,0.44501157500471683,0.21100582263184442,0.4304588561073706,0.4834442122169644,2.3985363171030922,2.1025212572443843,0.39148198969632453,0.13090391335428186,0.09839954481630904,-0.0753229722120337,1.8487192543683135,1.0
81,0.44501157500471683,0.23612541241941765,0.4304588561073706,0.4845055652032111,2.3985363171030922,2.096979567663607,0.39148198969632453,0.13434105424278314,0.09839954481630904,-0.06493423684433794,1.6476936883194064,1.0
82,0.44501157500471683,0.21534861252940696,0.4304588561073706,0.4835854201137378,2.3985363171030922,2.1020559245314945,0.39148198969632453,0.12994554710545128,0.09839954481630904,-0.07037822499697416,1.8110364732075213,1.0
83,0.44501157500471683,0.23326043093351212,0.4304588561073706,0.485598670193639,2.3985363171030922,2.0918186048479206,0.39148198969632453,0.12623216253936653,0.09839954481630904,-0.08532798679437442,1.6638261909995704,1.0
84,0.44501157500471683,0.23022728579218135,0.4304588561073706,0.48403130659916493,2.3985363171030922,2.0996869579931468,0.39148198969632453,0.1255943394343895,0.09839954481630904,-0.09028000450852504,1.692087299940306,1.0
85,0.44501157500471683,0.21805644416663778,0.4304588561073706,0.4837824805230426,2.3985363171030922,2.1006176234189264,0.39148198969632453,0.1287060071907401,0.09839954481630904,-0.07600841870966131,1.7873231793447635,1.0
86,0.44501157500471683,0.22830166598475565,0.4304588561073706,0.48386860305649676,2.3985363171030922,2.0996235035322983,0.39148198969632453,0.13272913587869412,0.09839954481630904,-0.06540803103509646,1.7063077122444767,1.0
87,0.44501157500471683,0.2197063659136263,0.4304588561073706,0.48184755865010365,2.3985363171030922,2.11041076187656,0.39148198969632453,0.12925673383580083,0.09839954481630904,-0.04365187033874405,1.7821709528819218,1.0
88,0.44501157500471683,0.21910805175198114,0.4304588561073706,0.48434845049378716,2.3985363171030922,2.0985870806717712,0.39148198969632453,0.1271116489754428,0.09839954481630904,-0.08520196481013206,1.77702552658916,1.0
89,0.44501157500471683,0.22093635794958497,0.4304588561073706,0.48443596198385563,2.3985363171030922,2.097191082533102,0.39148198969632453,0.1313706893414827,0.09839954481630904,-0.07031844533778206,1.761147864669247,1.0
90,0.44501157500471683,0.22676500736928257,0.4304588561073706,0.4836573030699983,2.3985363171030922,2.102436651296586,0.39148198969632453,0.1284411259623748,0.09839954481630904,-0.07958348467931389,1.7201720595008654,1.0
91,0.44501157500471683,0.22567796726766823,0.4304588561073706,0.4847773132328874,2.3985363171030922,2.0955412665510385,0.39148198969632453,0.13390655794086126,0.09839954481630904,-0.08748732502437877,1.7227889001379295,1.0
92,0.44501157500471683,0.21189199341147483,0.4304588561073706,0.4845884030060439,2.3985363171030922,2.0964084775159693,0.39148198969632453,0.12982335382408627,0.09839954481630904,-0.0756085412596604,1.8356351668953217,1.0
93,0.44501157500471683,0.22539194516676936,0.4304588561073706,0.4828737226363077,2.3985363171030922,2.105567071365117,0.39148198969632453,0.13179903489610048,0.09839954481630904,-0.06751486010499942,1.7332280034422975,1.0
94,0.44501157500471683,0.22616002743101085,0.4304588561073706,0.4855761165184706,2.3985363171030922,2.092157028639113,0.39148198969632453,0.13132646030361683,0.09839954481630904,-0.10310839623784104,1.716340451745417,1.0
95,0.44501157500471683,0.23378113441187293,0.4304588561073706,0.4841562613378637,2.3985363171030922,2.0996235035322983,0.39148198969632453,0.1302988394572787,0.09839954481630904,-0.0873592834570553,1.6663144969676695,1.0
96,0.44501157500471683,0.229563482692684,0.4304588561073706,0.4852529043721726,2.3985363171030922,2.093404966369136,0.39148198969632453,0.1204258570843345,0.09839954481630904,-0.08921891555786657,1.6919029750329613,1.0
97,0.44501157500471683,0.2218574145336838,0.4304588561073706,0.48394324420834317,2.3985363171030922,2.0999830788104403,0.39148198969632453,0.12887386155419053,0.09839954481630904,-0.08297678817169396,1.7561712232029638,1.0
98,0.44501157500471683,0.22690313366897752,0.4304588561073706,0.4844432944313476,2.3985363171030922,2.0979948390371845,0.39148198969632453,0.1283571753045148,0.09839954481630904,-0.07770527241415877,1.715492921632267,1.0
99,0.44501157500471683,0.227227545086057,0.4304588561073706,0.48502752999762594,2.3985363171030922,2.0946740555861076,0.39148198969632453,0.13461046636515486,0.09839954481630904,-0.09994209388374459,1.710332253917625,1.0
